Gas,Source,T_K,T_C,P_Pa,P_bar,x_gas_exp,y_H2O_exp,kij_AQ,kij_AQ_conv,kij_NA,kij_NA_conv
C2H6,Reamer1943,344.26,71.11,6895000,68.95,,5.675000e-03,,False,0.447984,True
C2H6,Reamer1943,344.26,71.11,13790000,137.90,,3.409000e-03,,False,0.482386,True
C2H6,Reamer1943,344.26,71.11,34474000,344.74,,2.218000e-03,,False,0.507118,True
C2H6,Reamer1943,344.26,71.11,68948000,689.48,,1.952000e-03,,False,0.486067,True
C2H6,Reamer1943,377.59,104.44,1379000,13.79,,8.782000e-02,,False,-0.010056,True
C2H6,Reamer1943,377.59,104.44,2758000,27.58,,4.507000e-02,,False,0.386192,True
C2H6,Reamer1943,377.59,104.44,5516000,55.16,,2.372000e-02,,False,0.462371,True
C2H6,Reamer1943,377.59,104.44,6895000,68.95,,1.951000e-02,,False,0.467289,True
C2H6,Reamer1943,377.59,104.44,13790000,137.90,,1.121000e-02,,False,0.485162,True
C2H6,Reamer1943,377.59,104.44,34474000,344.74,,6.603000e-03,,False,0.510595,True
C2H6,Reamer1943,377.59,104.44,68948000,689.48,,5.207000e-03,,False,0.498957,True
C2H6,Reamer1943,410.93,137.78,2758000,27.58,,1.279000e-01,,False,0.002524,True
C2H6,Reamer1943,410.93,137.78,5516000,55.16,,6.661000e-02,,False,0.403785,True
C2H6,Reamer1943,410.93,137.78,6895000,68.95,,5.447000e-02,,False,0.439889,True
C2H6,Reamer1943,410.93,137.78,13790000,137.90,,3.051000e-02,,False,0.483780,True
C2H6,Reamer1943,410.93,137.78,34474000,344.74,,1.701000e-02,,False,0.504219,True
C2H6,Reamer1943,410.93,137.78,68948000,689.48,,1.274000e-02,,False,0.494034,True
C2H6,Reamer1943,444.26,171.11,6895000,68.95,,1.291000e-01,,False,0.278222,True
C2H6,Reamer1943,444.26,171.11,13790000,137.90,,7.169000e-02,,False,0.449681,True
C2H6,Reamer1943,444.26,171.11,34474000,344.74,,3.906000e-02,,False,0.482385,True
C2H6,Reamer1943,444.26,171.11,68948000,689.48,,2.795000e-02,,False,0.478352,True
C2H6,Reamer1943,477.59,204.44,6895000,68.95,,2.701000e-01,,False,0.081673,True
C2H6,Reamer1943,477.59,204.44,13790000,137.90,,1.514000e-01,,False,0.305246,True
C2H6,Reamer1943,477.59,204.44,34474000,344.74,,8.201000e-02,,False,0.430426,True
C2H6,Reamer1943,477.59,204.44,68948000,689.48,,5.649000e-02,,False,0.446047,True
C2H6,Reamer1943,510.93,237.78,6895000,68.95,,5.052000e-01,,False,0.148082,False
C2H6,Reamer1943,510.93,237.78,13790000,137.90,,2.890000e-01,,False,0.260188,True
C2H6,Reamer1943,510.93,237.78,34474000,344.74,,1.570000e-01,,False,0.343785,True
C2H6,Reamer1943,510.93,237.78,68948000,689.48,,1.079000e-01,,False,0.381760,True
C2H6,Rettich 1981,275.45,2.30,70563,0.71,7.259500e-05,,-0.247748,True,,False
C2H6,Rettich 1981,275.44,2.29,72903,0.73,7.257400e-05,,-0.246212,True,,False
C2H6,Rettich 1981,278.15,5.00,85143,0.85,6.501100e-05,,-0.232309,True,,False
C2H6,Rettich 1981,283.16,10.01,69813,0.70,5.401600e-05,,-0.230113,True,,False
C2H6,Rettich 1981,283.14,9.99,55840,0.56,5.401900e-05,,-0.241062,True,,False
C2H6,Rettich 1981,283.77,10.62,86349,0.86,5.285400e-05,,-0.218269,True,,False
C2H6,Rettich 1981,288.15,15.00,76683,0.77,4.553900e-05,,-0.213903,True,,False
C2H6,Rettich 1981,293.15,20.00,89804,0.90,3.904400e-05,,-0.194400,True,,False
C2H6,Rettich 1981,298.15,25.00,58090,0.58,3.406500e-05,,-0.206376,True,,False
C2H6,Rettich 1981,298.15,25.00,95681,0.96,3.402900e-05,,-0.179786,True,,False
C2H6,Rettich 1981,298.14,24.99,72356,0.72,3.403200e-05,,-0.194642,True,,False
C2H6,Rettich 1981,298.16,25.01,50744,0.51,3.397800e-05,,-0.213437,True,,False
C2H6,Culberson 1950,310.93,37.78,410000,4.10,8.930000e-05,,-0.141959,True,,False
C2H6,Culberson 1950,310.93,37.78,760000,7.60,2.040000e-04,,-0.155670,True,,False
C2H6,Culberson 1950,310.93,37.78,1380000,13.80,3.110000e-04,,-0.148867,True,,False
C2H6,Culberson 1950,310.93,37.78,2340000,23.40,5.210000e-04,,-0.153266,True,,False
C2H6,Culberson 1950,310.93,37.78,3920000,39.20,6.470000e-04,,-0.145361,True,,False
C2H6,Culberson 1950,310.93,37.78,5290000,52.90,7.090000e-04,,-0.142664,True,,False
C2H6,Culberson 1950,310.93,37.78,7450000,74.50,8.010000e-04,,-0.146354,True,,False
C2H6,Culberson 1950,344.26,71.11,780000,7.80,8.120000e-05,,-0.054187,True,,False
C2H6,Culberson 1950,344.26,71.11,1350000,13.50,1.540000e-04,,-0.063165,True,,False
C2H6,Culberson 1950,344.26,71.11,2170000,21.70,3.090000e-04,,-0.082181,True,,False
C2H6,Culberson 1950,344.26,71.11,3530000,35.30,4.170000e-04,,-0.076266,True,,False
C2H6,Culberson 1950,344.26,71.11,5410000,54.10,5.700000e-04,,-0.078163,True,,False
C2H6,Culberson 1950,344.26,71.11,8380000,83.80,6.790000e-04,,-0.076257,True,,False
C2H6,Culberson 1950,377.59,104.44,850000,8.50,6.980000e-05,,0.021236,True,,False
C2H6,Culberson 1950,377.59,104.44,1460000,14.60,1.300000e-04,,0.011948,True,,False
C2H6,Culberson 1950,377.59,104.44,2220000,22.20,2.560000e-04,,-0.012215,True,,False
C2H6,Culberson 1950,377.59,104.44,3780000,37.80,3.910000e-04,,-0.010617,True,,False
C2H6,Culberson 1950,377.59,104.44,5180000,51.80,5.600000e-04,,-0.020483,True,,False
C2H6,Culberson 1950,377.59,104.44,7720000,77.20,6.610000e-04,,-0.013492,True,,False
C2H6,Culberson 1950,410.93,137.78,780000,7.80,4.750000e-05,,0.121486,True,,False
C2H6,Culberson 1950,410.93,137.78,1450000,14.50,1.580000e-04,,0.063650,True,,False
C2H6,Culberson 1950,410.93,137.78,2210000,22.10,2.720000e-04,,0.048926,True,,False
C2H6,Culberson 1950,410.93,137.78,3840000,38.40,4.640000e-04,,0.043699,True,,False
C2H6,Culberson 1950,410.93,137.78,5410000,54.10,6.000000e-04,,0.045064,True,,False
C2H6,Culberson 1950,410.93,137.78,8380000,83.80,8.650000e-04,,0.039482,True,,False
C2H6,Culberson 1950,444.26,171.11,1560000,15.60,1.400000e-04,,0.167407,True,,False
C2H6,Culberson 1950,444.26,171.11,2300000,23.00,2.610000e-04,,0.138347,True,,False
C2H6,Culberson 1950,444.26,171.11,3650000,36.50,5.030000e-04,,0.111380,True,,False
C2H6,Culberson 1950,444.26,171.11,5120000,51.20,6.710000e-04,,0.110854,True,,False
C2H6,Culberson 1950,444.26,171.11,7860000,78.60,9.700000e-04,,0.106461,True,,False
C2H6,Culberson 1950,310.93,37.78,13270000,132.70,8.210000e-04,,-0.143150,True,,False
C2H6,Culberson 1950,310.93,37.78,21480000,214.80,8.900000e-04,,-0.143390,True,,False
C2H6,Culberson 1950,310.93,37.78,34720000,347.20,1.018000e-03,,-0.146104,True,,False
C2H6,Culberson 1950,310.93,37.78,39990000,399.90,1.066000e-03,,-0.147174,True,,False
C2H6,Culberson 1950,310.93,37.78,43640000,436.40,1.105000e-03,,-0.148233,True,,False
C2H6,Culberson 1950,310.93,37.78,52430000,524.30,1.060000e-03,,-0.143929,True,,False
C2H6,Culberson 1950,310.93,37.78,65190000,651.90,1.130000e-03,,-0.145098,True,,False
C2H6,Culberson 1950,344.26,71.11,13690000,136.90,7.880000e-04,,-0.077273,True,,False
C2H6,Culberson 1950,344.26,71.11,22580000,225.80,8.950000e-04,,-0.078239,True,,False
C2H6,Culberson 1950,344.26,71.11,33680000,336.80,1.011000e-03,,-0.080451,True,,False
C2H6,Culberson 1950,344.26,71.11,44710000,447.10,1.078000e-03,,-0.080567,True,,False
C2H6,Culberson 1950,344.26,71.11,50680000,506.80,1.100000e-03,,-0.080102,True,,False
C2H6,Culberson 1950,344.26,71.11,57430000,574.30,1.178000e-03,,-0.082843,True,,False
C2H6,Culberson 1950,344.26,71.11,66530000,665.30,1.166000e-03,,-0.080145,True,,False
C2H6,Culberson 1950,377.59,104.44,13550000,135.50,9.440000e-04,,-0.021411,True,,False
C2H6,Culberson 1950,377.59,104.44,14000000,140.00,9.640000e-04,,-0.022137,True,,False
C2H6,Culberson 1950,377.59,104.44,17480000,174.80,1.042000e-03,,-0.022444,True,,False
C2H6,Culberson 1950,377.59,104.44,23820000,238.20,1.132000e-03,,-0.021730,True,,False
C2H6,Culberson 1950,377.59,104.44,36680000,366.80,1.249000e-03,,-0.020348,True,,False
C2H6,Culberson 1950,377.59,104.44,48330000,483.30,1.329000e-03,,-0.019859,True,,False
C2H6,Culberson 1950,377.59,104.44,58470000,584.70,1.434000e-03,,-0.022302,True,,False
C2H6,Culberson 1950,377.59,104.44,68500000,685.00,1.514000e-03,,-0.023806,True,,False
C2H6,Culberson 1950,410.93,137.78,5070000,50.70,6.600000e-04,,0.031588,True,,False
C2H6,Culberson 1950,410.93,137.78,6750000,67.50,8.030000e-04,,0.032991,True,,False
C2H6,Culberson 1950,410.93,137.78,10140000,101.40,1.065000e-03,,0.030932,True,,False
C2H6,Culberson 1950,410.93,137.78,14510000,145.10,1.208000e-03,,0.036277,True,,False
C2H6,Culberson 1950,410.93,137.78,18480000,184.80,1.384000e-03,,0.033273,True,,False
C2H6,Culberson 1950,410.93,137.78,24720000,247.20,1.530000e-03,,0.033922,True,,False
C2H6,Culberson 1950,410.93,137.78,34780000,347.80,1.703000e-03,,0.034137,True,,False
C2H6,Culberson 1950,410.93,137.78,44570000,445.70,1.867000e-03,,0.032218,True,,False
C2H6,Culberson 1950,410.93,137.78,55540000,555.40,1.901000e-03,,0.035631,True,,False
C2H6,Culberson 1950,410.93,137.78,67400000,674.00,2.005000e-03,,0.034831,True,,False
C2H6,Culberson 1950,444.26,171.11,5080000,50.80,7.700000e-04,,0.095192,True,,False
C2H6,Culberson 1950,444.26,171.11,6840000,68.40,1.039000e-03,,0.088009,True,,False
C2H6,Culberson 1950,444.26,171.11,9450000,94.50,1.311000e-03,,0.087806,True,,False
C2H6,Culberson 1950,444.26,171.11,13690000,136.90,1.671000e-03,,0.086315,True,,False
C2H6,Culberson 1950,444.26,171.11,17960000,179.60,1.970000e-03,,0.083899,True,,False
C2H6,Culberson 1950,444.26,171.11,25100000,251.00,2.325000e-03,,0.082018,True,,False
C2H6,Culberson 1950,444.26,171.11,29540000,295.40,2.480000e-03,,0.081819,True,,False
C2H6,Culberson 1950,444.26,171.11,34720000,347.20,2.515000e-03,,0.086236,True,,False
C2H6,Culberson 1950,444.26,171.11,36200000,362.00,2.635000e-03,,0.082858,True,,False
C2H6,Culberson 1950,444.26,171.11,45710000,457.10,2.790000e-03,,0.084327,True,,False
C2H6,Culberson 1950,444.26,171.11,57360000,573.60,3.060000e-03,,0.081031,True,,False
C2H6,Culberson 1950,444.26,171.11,64360000,643.60,3.200000e-03,,0.079217,True,,False
C2H6,Culberson 1950,444.26,171.11,67810000,678.10,3.300000e-03,,0.077259,True,,False
C2H6,Danneil 1967,473.15,200.00,20000000,200.00,5.000000e-03,1.200000e-01,0.067167,True,0.299941,True
C2H6,Danneil 1967,473.15,200.00,50000000,500.00,5.000000e-03,7.000000e-02,0.108734,True,0.392926,True
C2H6,Danneil 1967,473.15,200.00,100000000,1000.00,5.000000e-03,7.000000e-02,0.123062,True,0.303738,True
C2H6,Danneil 1967,473.15,200.00,150000000,1500.00,5.000000e-03,7.000000e-02,0.124587,True,0.264998,True
C2H6,Danneil 1967,473.15,200.00,200000000,2000.00,5.000000e-03,7.000000e-02,0.122578,True,0.243609,True
C2H6,Danneil 1967,473.15,200.00,250000000,2500.00,5.000000e-03,7.000000e-02,0.119327,True,0.241180,True
C2H6,Danneil 1967,473.15,200.00,300000000,3000.00,5.000000e-03,7.000000e-02,0.115648,True,0.238015,True
C2H6,Danneil 1967,473.15,200.00,350000000,3500.00,5.000000e-03,7.000000e-02,0.111878,True,0.234563,True
C2H6,Danneil 1967,523.15,250.00,20000000,200.00,7.000000e-03,3.100000e-01,0.186892,True,0.349167,False
C2H6,Danneil 1967,523.15,250.00,50000000,500.00,1.000000e-02,2.190000e-01,0.190010,True,0.267684,True
C2H6,Danneil 1967,523.15,250.00,100000000,1000.00,1.250000e-02,1.500000e-01,0.172704,True,0.320899,True
C2H6,Danneil 1967,523.15,250.00,150000000,1500.00,1.500000e-02,1.150000e-01,0.148043,True,0.345131,True
C2H6,Danneil 1967,523.15,250.00,200000000,2000.00,1.750000e-02,9.800000e-02,0.125073,True,0.347852,True
C2H6,Danneil 1967,523.15,250.00,250000000,2500.00,2.000000e-02,9.800000e-02,0.104738,True,0.328073,True
C2H6,Danneil 1967,523.15,250.00,300000000,3000.00,2.250000e-02,9.800000e-02,0.086856,True,0.307438,True
C2H6,Danneil 1967,523.15,250.00,350000000,3500.00,2.500000e-02,9.800000e-02,0.071082,True,0.291099,True
C2H6,Danneil 1967,573.15,300.00,20000000,200.00,1.000000e-02,5.460000e-01,0.376142,True,0.610304,False
C2H6,Danneil 1967,573.15,300.00,50000000,500.00,2.000000e-02,4.130000e-01,0.309831,True,0.680210,False
C2H6,Danneil 1967,573.15,300.00,100000000,1000.00,2.400000e-02,2.660000e-01,0.274254,True,0.349948,True
C2H6,Danneil 1967,573.15,300.00,150000000,1500.00,2.800000e-02,1.720000e-01,0.238978,True,0.426859,True
C2H6,Danneil 1967,573.15,300.00,200000000,2000.00,3.200000e-02,1.450000e-01,0.209338,True,0.430149,True
C2H6,Danneil 1967,573.15,300.00,250000000,2500.00,3.500000e-02,1.450000e-01,0.187186,True,0.392970,True
C2H6,Danneil 1967,573.15,300.00,300000000,3000.00,3.800000e-02,1.450000e-01,0.168074,True,0.365827,True
C2H6,Danneil 1967,573.15,300.00,350000000,3500.00,4.100000e-02,1.450000e-01,0.151422,True,0.344757,True
